claim_number,age_of_driver,safety_rating,annual_income,high_education,address_change,zip_code,past_num_of_claims,liab_prct,police_report,age_of_vehicle,vehicle_price,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported,claim_year,claim_month,claim_day,gender_M,marital_status_1,property_status_Rent,claim_day_of_week_Monday,claim_day_of_week_Saturday,claim_day_of_week_Sunday,claim_day_of_week_Thursday,claim_day_of_week_Tuesday,claim_day_of_week_Wednesday,accident_site_Local,accident_site_Parking Lot,witness_present_1,channel_Online,channel_Phone,vehicle_category_Large,vehicle_category_Medium,vehicle_color_blue,vehicle_color_gray,vehicle_color_other,vehicle_color_red,vehicle_color_silver,vehicle_color_white
585460224.0,49.0,62.0,62273.6,1.0,1.0,85055.0,0.0,99.0,0.0,6.0,7788.164616,19662.39077,2306.880547,1000.0,1622.67,10.83270792,5.0,0.0,2023.0,3.0,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
585543168.0,66.0,88.0,67016.0,1.0,0.0,50058.0,1.0,50.0,0.0,4.0,43329.67114,17866.34265,4686.92536,500.0,1082.36,10.17246953,4.0,0.0,2023.0,11.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
585646848.0,47.0,71.0,61590.4,1.0,1.0,80014.0,0.0,12.0,1.0,7.0,50436.45152,36376.75563,5293.16041,500.0,1055.6,10.17028503,4.0,0.0,2023.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
585667584.0,49.0,90.0,62273.6,0.0,1.0,15022.0,0.0,29.0,0.0,7.0,12588.60394,11305.04205,2985.009408,1000.0,999.43,11.91263682,6.0,0.0,2024.0,7.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
585688320.0,50.0,88.0,62585.6,1.0,1.0,20153.0,0.0,54.0,1.0,8.0,11388.52814,14072.36113,5216.834768,2000.0,1155.97,9.59656952,1.0,1.0,2023.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
585750528.0,37.0,84.0,57766.4,1.0,0.0,20147.0,0.0,97.0,1.0,4.0,17914.89772,54109.48794,7239.657538,500.0,1232.57,10.90888745,3.0,1.0,2023.0,11.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
585895680.0,39.0,87.0,8600.0,1.0,1.0,80014.0,0.0,50.0,1.0,4.0,19551.67704,27987.32862,5372.602073,500.0,1518.54,8.209449262,2.0,1.0,2024.0,8.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
585916416.0,47.0,81.0,11617.6,1.0,0.0,20146.0,0.0,96.0,0.0,3.0,25361.82602,35401.61502,2833.452705,2000.0,1239.06,10.14764056,7.0,1.0,2023.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
586123776.0,52.0,82.0,83232.0,0.0,0.0,15009.0,1.0,86.0,1.0,8.0,20715.23741,11112.11333,2462.097712,2000.0,1246.68,12.24991464,2.0,0.0,2024.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
586144512.0,41.0,76.0,79398.4,1.0,1.0,80010.0,2.0,3.0,1.0,8.0,28953.72573,18163.14324,6512.118836,1000.0,1622.67,8.923542382,1.0,0.0,2024.0,8.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
586185984.0,59.0,62.0,75270.4,0.0,1.0,80021.0,2.0,51.0,1.0,3.0,27187.73119,8469.345876,4831.328786,500.0,1082.36,12.24495722,5.0,0.0,2024.0,5.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586206720.0,49.0,68.0,72248.0,1.0,1.0,85075.0,2.0,63.0,0.0,4.0,24635.57208,26464.58765,8123.708369,500.0,1354.2,7.385053426,3.0,0.0,2023.0,8.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
586393344.0,54.0,71.0,73830.4,1.0,0.0,15001.0,0.0,39.0,1.0,6.0,11411.96043,31115.87906,5068.299213,1000.0,999.43,12.57189922,1.0,0.0,2024.0,12.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
586497024.0,39.0,79.0,58633.6,1.0,1.0,80041.0,0.0,100.0,0.0,8.0,23037.78226,11509.39341,8353.691155,500.0,1078.65,10.54327829,1.0,0.0,2024.0,9.0,14.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
586642176.0,38.0,84.0,58208.0,1.0,0.0,85068.0,2.0,96.0,1.0,8.0,46181.12993,37344.73704,5055.542614,500.0,1518.54,9.368459809,7.0,0.0,2024.0,8.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
586662912.0,48.0,75.0,41912.0,0.0,1.0,20104.0,0.0,79.0,0.0,9.0,25145.92319,23818.09968,4588.831962,2000.0,1239.06,9.034810691,5.0,1.0,2023.0,12.0,17.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
586704384.0,66.0,68.0,167041.6,1.0,0.0,80038.0,0.0,41.0,0.0,8.0,49594.38696,26561.86551,6147.690434,2000.0,1246.68,8.447347972,5.0,0.0,2023.0,11.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586787328.0,43.0,68.0,20201.6,0.0,1.0,85080.0,0.0,100.0,0.0,4.0,44263.78486,45719.97377,2337.473469,500.0,1354.2,9.272707168,1.0,1.0,2023.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586828800.0,50.0,63.0,22550.4,1.0,0.0,15046.0,1.0,50.0,0.0,4.0,15012.89526,11135.58753,4339.860919,500.0,1055.6,13.22176256,1.0,1.0,2024.0,2.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
586911744.0,46.0,92.0,31270.4,1.0,1.0,80107.0,0.0,64.0,1.0,3.0,14968.60005,31346.49725,5023.819351,2000.0,1155.97,9.656115625,0.0,1.0,2023.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
586932480.0,62.0,82.0,166038.4,1.0,1.0,20153.0,0.0,19.0,0.0,6.0,11626.40492,6122.923727,7178.199224,1000.0,1726.91,7.836535129,3.0,0.0,2024.0,6.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
586973952.0,40.0,72.0,158988.8,1.0,0.0,20165.0,0.0,63.0,1.0,3.0,11227.59237,30041.44662,3863.527973,500.0,1078.65,7.92053754,3.0,0.0,2024.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
587056896.0,57.0,79.0,64688.0,1.0,0.0,15035.0,0.0,74.0,1.0,4.0,19270.72741,21281.58505,1653.979897,1000.0,1324.78,9.276025949,7.0,0.0,2024.0,4.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
587077632.0,52.0,75.0,63230.4,0.0,0.0,15024.0,0.0,40.0,1.0,6.0,39600.87122,33977.69898,3759.469236,500.0,1518.54,8.217679547,2.0,0.0,2023.0,3.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
587139840.0,32.0,63.0,55440.0,1.0,1.0,15009.0,2.0,69.0,1.0,4.0,33448.37833,43243.49456,7670.564831,2000.0,1239.06,7.572191868,3.0,0.0,2024.0,7.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587181312.0,48.0,56.0,61944.0,1.0,0.0,50051.0,1.0,51.0,0.0,3.0,8485.951649,12685.16451,3580.98973,2000.0,1246.68,9.013328715,5.0,0.0,2024.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587222784.0,49.0,91.0,62305.6,0.0,0.0,15022.0,5.0,50.0,1.0,3.0,15717.56926,22000.81688,9068.323521,1000.0,1622.67,8.193562108,1.0,0.0,2023.0,10.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
587243520.0,53.0,91.0,63518.4,1.0,1.0,15060.0,0.0,21.0,0.0,8.0,30510.28197,18078.55574,2099.691711,500.0,1082.36,10.26388184,5.0,1.0,2024.0,3.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587264256.0,43.0,83.0,60187.2,0.0,0.0,85005.0,3.0,28.0,1.0,8.0,25587.89944,13832.52263,4417.998327,500.0,1354.2,8.10844656,1.0,0.0,2024.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
587284992.0,37.0,88.0,57777.6,1.0,1.0,85016.0,3.0,0.0,0.0,7.0,11579.60586,20925.06996,12870.54924,500.0,1055.6,10.52608625,5.0,1.0,2024.0,10.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
587388672.0,44.0,91.0,60540.8,1.0,0.0,20153.0,0.0,50.0,0.0,5.0,5236.675901,19508.83986,5539.001506,2000.0,1155.97,7.759036575,3.0,1.0,2024.0,6.0,30.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
587430144.0,39.0,89.0,58609.6,0.0,0.0,20149.0,1.0,6.0,1.0,5.0,23461.09574,22237.26762,4218.613178,500.0,1232.57,9.269199454,4.0,0.0,2024.0,3.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
587492352.0,44.0,76.0,60560.0,1.0,0.0,15042.0,0.0,74.0,1.0,9.0,13604.65162,20291.9339,6191.710245,500.0,1078.65,9.791721646,2.0,0.0,2023.0,6.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
587513088.0,41.0,71.0,59422.4,1.0,1.0,85034.0,0.0,51.0,1.0,3.0,19354.55251,36218.34643,3539.970692,1000.0,1324.78,11.53858805,5.0,0.0,2023.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
587844864.0,46.0,37.0,61254.4,1.0,1.0,85037.0,0.0,80.0,1.0,7.0,30822.43567,16749.41797,4859.930349,2000.0,1239.06,9.94385347,4.0,0.0,2024.0,1.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
587865600.0,29.0,19.0,53868.8,1.0,0.0,50029.0,0.0,73.0,1.0,7.0,29199.90501,24225.47687,3174.413909,2000.0,1246.68,6.318657864,4.0,1.0,2023.0,5.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
587990016.0,60.0,87.0,65524.8,1.0,1.0,80106.0,0.0,41.0,0.0,7.0,47877.04285,40994.56735,5959.32587,500.0,1055.6,11.4767064,3.0,0.0,2023.0,7.0,29.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
588052224.0,42.0,67.0,79776.0,1.0,1.0,80027.0,0.0,67.0,1.0,7.0,48946.16799,27145.5464,2912.568055,1000.0,999.43,10.94055702,5.0,0.0,2023.0,7.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
588218112.0,37.0,63.0,57801.6,0.0,0.0,20163.0,0.0,50.0,0.0,1.0,9935.362947,12148.1434,2652.020534,500.0,1232.57,8.969630471,4.0,0.0,2023.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588508416.0,51.0,83.0,62912.0,1.0,0.0,50035.0,0.0,20.0,0.0,4.0,25392.23833,20885.01184,4834.087326,2000.0,1239.06,6.810195488,4.0,1.0,2024.0,10.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
588529152.0,40.0,36.0,59052.8,1.0,1.0,85065.0,0.0,62.0,0.0,12.0,27518.80859,22516.8721,6255.791701,2000.0,1246.68,7.905213238,5.0,1.0,2024.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
588591360.0,49.0,62.0,62272.0,0.0,1.0,50047.0,1.0,0.0,1.0,7.0,10556.61622,6299.053279,1763.778671,1000.0,1622.67,6.975057368,3.0,1.0,2024.0,7.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
588777984.0,54.0,67.0,63806.4,0.0,1.0,15034.0,0.0,96.0,0.0,1.0,20055.25754,16463.34105,3956.326633,500.0,1232.57,11.47317501,2.0,0.0,2023.0,9.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
588819456.0,50.0,84.0,62587.2,1.0,1.0,15049.0,0.0,51.0,0.0,8.0,28232.94653,8804.347545,4039.403432,500.0,1078.65,9.105460425,5.0,1.0,2023.0,2.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
589068288.0,64.0,44.0,66536.0,0.0,0.0,20104.0,0.0,100.0,0.0,1.0,32333.93213,22931.37151,2405.029795,2000.0,1239.06,9.144018588,4.0,0.0,2023.0,2.0,11.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
589151232.0,52.0,84.0,29014.4,0.0,0.0,50038.0,0.0,52.0,1.0,2.0,28026.9523,6835.313679,10029.92003,500.0,1082.36,9.248544391,4.0,1.0,2023.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589337856.0,49.0,72.0,99801.6,0.0,1.0,85003.0,0.0,76.0,1.0,5.0,13978.92463,18519.29829,4247.555672,500.0,1055.6,10.18760617,2.0,0.0,2023.0,12.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
589483008.0,37.0,86.0,57788.8,1.0,1.0,85008.0,1.0,1.0,1.0,2.0,13103.14411,19387.93162,4408.571449,2000.0,1155.97,10.00593093,5.0,1.0,2024.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
589503744.0,53.0,64.0,63508.8,1.0,1.0,20117.0,0.0,50.0,1.0,5.0,18472.57305,16752.35145,7505.558715,1000.0,1726.91,9.509985626,8.0,0.0,2024.0,9.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
589545216.0,41.0,86.0,59433.6,1.0,1.0,20140.0,1.0,49.0,0.0,3.0,19186.15831,30730.46068,4590.609288,500.0,1232.57,10.43308993,4.0,0.0,2023.0,4.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
589794048.0,47.0,77.0,61592.0,1.0,1.0,80015.0,0.0,75.0,1.0,3.0,22297.62439,15734.40778,4993.379414,2000.0,1239.06,11.25629087,5.0,0.0,2023.0,2.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
589814784.0,35.0,51.0,56894.4,0.0,1.0,15009.0,2.0,31.0,1.0,5.0,22754.78992,14425.71078,4384.061508,2000.0,1246.68,9.707794024,1.0,0.0,2023.0,12.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
589918464.0,32.0,58.0,55460.8,1.0,0.0,20130.0,0.0,88.0,1.0,8.0,31668.69893,27990.10932,8143.6821,1000.0,1622.67,8.80972762,6.0,0.0,2023.0,5.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
590001408.0,46.0,74.0,29014.4,1.0,1.0,20160.0,0.0,30.0,0.0,6.0,8230.604537,36561.75197,6490.696342,500.0,1055.6,8.994493611,4.0,1.0,2023.0,7.0,22.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
590188032.0,35.0,66.0,77771.2,0.0,1.0,50048.0,0.0,50.0,0.0,3.0,17468.64173,20441.3305,2273.091158,500.0,1232.57,9.742058111,3.0,0.0,2024.0,10.0,27.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
590270976.0,30.0,98.0,54401.6,0.0,1.0,15010.0,0.0,97.0,0.0,6.0,22572.18181,12354.52503,10891.30786,500.0,1078.65,9.134636958,5.0,0.0,2023.0,10.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590395392.0,34.0,63.0,56414.4,1.0,0.0,50021.0,0.0,55.0,0.0,2.0,49943.87944,21232.17062,2821.150625,1000.0,1324.78,10.75343729,6.0,0.0,2023.0,4.0,22.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
590416128.0,49.0,87.0,62246.4,1.0,0.0,20146.0,0.0,17.0,1.0,2.0,17231.19668,6095.592176,4903.468834,500.0,1518.54,9.647189645,4.0,0.0,2024.0,1.0,30.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
590706432.0,43.0,53.0,78601.6,1.0,0.0,85044.0,2.0,50.0,1.0,3.0,31644.39415,10270.82219,4406.915734,500.0,1082.36,7.179198416,2.0,0.0,2024.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
590768640.0,35.0,55.0,77771.2,1.0,1.0,15046.0,0.0,58.0,1.0,8.0,18702.0263,14903.48202,6019.23484,500.0,1354.2,9.46768178,5.0,0.0,2023.0,6.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
590789376.0,38.0,85.0,58209.6,0.0,1.0,50043.0,0.0,100.0,0.0,6.0,21517.14933,41323.97297,2935.152288,500.0,1055.6,8.047152027,3.0,0.0,2024.0,5.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
590810112.0,39.0,94.0,58636.8,1.0,0.0,20165.0,0.0,10.0,0.0,6.0,40153.94713,16568.14585,6863.659483,1000.0,999.43,8.413734798,7.0,0.0,2023.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
590851584.0,32.0,84.0,55420.8,0.0,1.0,50058.0,0.0,29.0,0.0,7.0,30615.74982,20250.16291,8331.424897,2000.0,1155.97,9.234254341,4.0,0.0,2023.0,2.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590893056.0,47.0,92.0,61614.4,1.0,0.0,50040.0,0.0,90.0,0.0,2.0,49921.80251,20992.29287,6136.814876,1000.0,1726.91,10.0080514,5.0,0.0,2023.0,5.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
590976000.0,50.0,33.0,62622.4,0.0,1.0,20151.0,2.0,50.0,1.0,3.0,44724.60345,15830.22869,2406.721715,500.0,1078.65,10.92832841,2.0,0.0,2023.0,12.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
591100416.0,39.0,33.0,58635.2,0.0,0.0,85021.0,0.0,32.0,0.0,4.0,45612.88353,13147.71275,5171.199815,1000.0,1324.78,10.50203574,3.0,0.0,2024.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
591287040.0,33.0,86.0,55960.0,0.0,0.0,80101.0,1.0,83.0,0.0,7.0,14657.53471,32025.68473,2263.579191,1000.0,1622.67,10.1780338,5.0,0.0,2024.0,9.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
591473664.0,41.0,86.0,59428.8,1.0,1.0,50032.0,0.0,51.0,1.0,6.0,12211.7416,33683.78035,5326.490545,500.0,1354.2,8.397924719,3.0,0.0,2023.0,6.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
591494400.0,53.0,86.0,63529.6,0.0,0.0,85008.0,1.0,78.0,1.0,5.0,3437.548149,42806.92462,7575.820006,500.0,1055.6,9.64840567,3.0,0.0,2023.0,8.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
591515136.0,39.0,81.0,58614.4,1.0,1.0,20112.0,0.0,79.0,0.0,4.0,18995.71805,11108.48027,5837.300303,1000.0,999.43,7.78489708,2.0,0.0,2024.0,12.0,29.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
591556608.0,44.0,63.0,60548.8,0.0,1.0,15003.0,0.0,0.0,0.0,3.0,34636.44795,21014.2451,6584.889589,2000.0,1155.97,13.84547334,2.0,0.0,2024.0,11.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
